"Species code","Species name","Province","Year","Annual age ratio"
"1691","Lesser Snow Goose: blue phase","Manitoba","2012","1.45"
"1691","Lesser Snow Goose: blue phase","Quebec","2012",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2012","0.97"
"1691","Lesser Snow Goose: blue phase","Alberta","2013","2.14"
"1691","Lesser Snow Goose: blue phase","British Columbia","2013",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2013","0.16"
"1691","Lesser Snow Goose: blue phase","Ontario","2013",""
"1691","Lesser Snow Goose: blue phase","Quebec","2013",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2013","0.88"
"1691","Lesser Snow Goose: blue phase","Alberta","2014","3.89"
"1691","Lesser Snow Goose: blue phase","British Columbia","2014",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2014","1.88"
"1691","Lesser Snow Goose: blue phase","Quebec","2014",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2014","0.98"
"1691","Lesser Snow Goose: blue phase","Alberta","2015",""
"1691","Lesser Snow Goose: blue phase","British Columbia","2015",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2015",""
"1691","Lesser Snow Goose: blue phase","Ontario","2015",""
"1691","Lesser Snow Goose: blue phase","Quebec","2015",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2015","0.26"
"1691","Lesser Snow Goose: blue phase","Alberta","2016",""
"1691","Lesser Snow Goose: blue phase","British Columbia","2016",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2016","1.89"
"1691","Lesser Snow Goose: blue phase","Quebec","2016",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2016","0.42"
"1691","Lesser Snow Goose: blue phase","Alberta","2017",""
"1691","Lesser Snow Goose: blue phase","British Columbia","2017",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2017","0.82"
"1691","Lesser Snow Goose: blue phase","Ontario","2017",""
"1691","Lesser Snow Goose: blue phase","Quebec","2017",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2017","0.7"
"1691","Lesser Snow Goose: blue phase","Alberta","2018",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2018",""
"1691","Lesser Snow Goose: blue phase","Ontario","2018",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2018",""
"1699","Greater Snow Goose","Quebec","1969","2.33"
"1699","Greater Snow Goose","Quebec","1970","5.46"
"1699","Greater Snow Goose","Quebec","1971",""
"1699","Greater Snow Goose","Manitoba","1975",""
"1699","Greater Snow Goose","Quebec","1975","6.06"
"1699","Greater Snow Goose","Ontario","1976",""
"1699","Greater Snow Goose","Quebec","1976","1.25"
"1699","Greater Snow Goose","Alberta","1978",""
"1699","Greater Snow Goose","New Brunswick","1978",""
"1699","Greater Snow Goose","Ontario","1978",""
"1699","Greater Snow Goose","Quebec","1978","3.41"
"1699","Greater Snow Goose","Saskatchewan","1978",""
"1699","Greater Snow Goose","Quebec","1979","4.24"
"1699","Greater Snow Goose","Ontario","1980",""
"1699","Greater Snow Goose","Quebec","1980","4.27"
"1699","Greater Snow Goose","Nova Scotia","1981",""
"1699","Greater Snow Goose","Ontario","1981",""
"1699","Greater Snow Goose","Quebec","1981","1.77"
"1699","Greater Snow Goose","Saskatchewan","1981",""
"1699","Greater Snow Goose","Manitoba","1982",""
"1699","Greater Snow Goose","Nova Scotia","1982",""
"1699","Greater Snow Goose","Ontario","1982",""
"1699","Greater Snow Goose","Quebec","1982","2.9"
"1699","Greater Snow Goose","Saskatchewan","1982",""
"1699","Greater Snow Goose","Manitoba","1984",""
"1699","Greater Snow Goose","Newfoundland and Labrador","1984",""
"1699","Greater Snow Goose","Ontario","1984",""
"1699","Greater Snow Goose","Quebec","1984","2.83"
"1699","Greater Snow Goose","Saskatchewan","1984",""
"1699","Greater Snow Goose","Quebec","1985","1.97"
"1699","Greater Snow Goose","New Brunswick","1986",""
"1699","Greater Snow Goose","Quebec","1986","0.35"
"1699","Greater Snow Goose","Quebec","1987",""
"1699","Greater Snow Goose","Quebec","1988","2.99"
"1699","Greater Snow Goose","Saskatchewan","1988",""
"1699","Greater Snow Goose","Ontario","1989",""
"1699","Greater Snow Goose","Quebec","1989","1.74"
"1699","Greater Snow Goose","Alberta","1990",""
"1699","Greater Snow Goose","Newfoundland and Labrador","1990",""
"1699","Greater Snow Goose","Quebec","1990","1.71"
"1699","Greater Snow Goose","Manitoba","1991",""
"1699","Greater Snow Goose","Quebec","1991","3.71"
"1699","Greater Snow Goose","Manitoba","1992",""
"1699","Greater Snow Goose","New Brunswick","1992",""
"1699","Greater Snow Goose","Ontario","1992",""
"1699","Greater Snow Goose","Quebec","1992","0.28"
"1699","Greater Snow Goose","Saskatchewan","1992",""
"1699","Greater Snow Goose","Manitoba","1993",""
"1699","Greater Snow Goose","Ontario","1993",""
"1699","Greater Snow Goose","Quebec","1993","5.27"
"1699","Greater Snow Goose","Saskatchewan","1993",""
"1699","Greater Snow Goose","Ontario","1994",""
"1699","Greater Snow Goose","Quebec","1994","0.32"
"1699","Greater Snow Goose","Manitoba","1995",""
"1699","Greater Snow Goose","Nova Scotia","1995",""
"1699","Greater Snow Goose","Ontario","1995",""
"1699","Greater Snow Goose","Quebec","1995","2.17"
"1699","Greater Snow Goose","Manitoba","1996",""
"1699","Greater Snow Goose","New Brunswick","1996",""
"1699","Greater Snow Goose","Newfoundland and Labrador","1996",""
"1699","Greater Snow Goose","Nova Scotia","1996",""
"1699","Greater Snow Goose","Ontario","1996",""
"1699","Greater Snow Goose","Quebec","1996","2.49"
"1699","Greater Snow Goose","Ontario","1997",""
"1699","Greater Snow Goose","Quebec","1997","2.81"
"1699","Greater Snow Goose","Alberta","1998",""
"1699","Greater Snow Goose","New Brunswick","1998",""
"1699","Greater Snow Goose","Nova Scotia","1998",""
"1699","Greater Snow Goose","Ontario","1998",""
"1699","Greater Snow Goose","Quebec","1998","1.86"
"1699","Greater Snow Goose","New Brunswick","1999",""
"1699","Greater Snow Goose","Ontario","1999",""
"1699","Greater Snow Goose","Quebec","1999","0.09"
"1699","Greater Snow Goose","Alberta","2000",""
"1699","Greater Snow Goose","Quebec","2000","1.93"
"1699","Greater Snow Goose","Saskatchewan","2000",""
"1699","Greater Snow Goose","Alberta","2001",""
"1699","Greater Snow Goose","Quebec","2001","2.13"
"1699","Greater Snow Goose","Alberta","2002",""
"1699","Greater Snow Goose","New Brunswick","2002",""
"1699","Greater Snow Goose","Quebec","2002","0.4"
"1699","Greater Snow Goose","Saskatchewan","2002",""
"1699","Greater Snow Goose","British Columbia","2003",""
"1699","Greater Snow Goose","Ontario","2003",""
"1699","Greater Snow Goose","Quebec","2003","2.27"
"1699","Greater Snow Goose","Saskatchewan","2003",""
"1699","Greater Snow Goose","Alberta","2004",""
"1699","Greater Snow Goose","New Brunswick","2004",""
"1699","Greater Snow Goose","Ontario","2004",""
"1699","Greater Snow Goose","Quebec","2004","0.85"
"1699","Greater Snow Goose","Saskatchewan","2004",""
"1699","Greater Snow Goose","New Brunswick","2005",""
"1699","Greater Snow Goose","Newfoundland and Labrador","2005",""
"1699","Greater Snow Goose","Quebec","2005","1.26"
"1699","Greater Snow Goose","Alberta","2006",""
"1699","Greater Snow Goose","Nova Scotia","2006",""
"1699","Greater Snow Goose","Ontario","2006",""
"1699","Greater Snow Goose","Quebec","2006","1.37"
"1699","Greater Snow Goose","New Brunswick","2007",""
"1699","Greater Snow Goose","Quebec","2007","1.27"
"1699","Greater Snow Goose","Manitoba","2008",""
"1699","Greater Snow Goose","New Brunswick","2008",""
"1699","Greater Snow Goose","Nova Scotia","2008",""
"1699","Greater Snow Goose","Ontario","2008",""
"1699","Greater Snow Goose","Quebec","2008","2.91"
"1699","Greater Snow Goose","Saskatchewan","2008",""
"1699","Greater Snow Goose","Nova Scotia","2009",""
"1699","Greater Snow Goose","Ontario","2009",""
"1699","Greater Snow Goose","Quebec","2009","0.83"
"1699","Greater Snow Goose","Ontario","2010",""
"1699","Greater Snow Goose","Quebec","2010","0.74"
"1699","Greater Snow Goose","Saskatchewan","2010",""
"1699","Greater Snow Goose","Ontario","2011",""
"1699","Greater Snow Goose","Quebec","2011","1.53"
"1699","Greater Snow Goose","Quebec","2012","1.43"
"1699","Greater Snow Goose","Ontario","2013",""
"1699","Greater Snow Goose","Quebec","2013","0.65"
"1699","Greater Snow Goose","New Brunswick","2014",""
"1699","Greater Snow Goose","Quebec","2014","2.25"
"1699","Greater Snow Goose","Quebec","2015","1.05"
"1699","Greater Snow Goose","Quebec","2016","2.31"
"1699","Greater Snow Goose","Ontario","2017",""
"1699","Greater Snow Goose","Quebec","2017","1.75"
"1699","Greater Snow Goose","Prince Edward Island","2018",""
"1699","Greater Snow Goose","Quebec","2018","0.46"
"1700","Ross' Goose","Alberta","1969",""
"1700","Ross' Goose","Saskatchewan","1969",""
"1700","Ross' Goose","Alberta","1970",""
"1700","Ross' Goose","Manitoba","1970",""
"1700","Ross' Goose","Saskatchewan","1970",""
"1700","Ross' Goose","Alberta","1971",""
"1700","Ross' Goose","Manitoba","1971",""
"1700","Ross' Goose","Saskatchewan","1971","0.63"
"1700","Ross' Goose","Alberta","1972",""
"1700","Ross' Goose","Manitoba","1972",""
"1700","Ross' Goose","Saskatchewan","1972",""
"1700","Ross' Goose","Alberta","1973",""
"1700","Ross' Goose","Manitoba","1973",""
"1700","Ross' Goose","Saskatchewan","1973","1.5"
"1700","Ross' Goose","Alberta","1974",""
"1700","Ross' Goose","Manitoba","1974",""
"1700","Ross' Goose","Saskatchewan","1974",""
"1700","Ross' Goose","Alberta","1975",""
"1700","Ross' Goose","Manitoba","1975",""
"1700","Ross' Goose","Ontario","1975",""
"1700","Ross' Goose","Saskatchewan","1975",""
"1700","Ross' Goose","Alberta","1976",""
"1700","Ross' Goose","Manitoba","1976",""
"1700","Ross' Goose","Prince Edward Island","1976",""
"1700","Ross' Goose","Saskatchewan","1976",""
"1700","Ross' Goose","Alberta","1977",""
"1700","Ross' Goose","Ontario","1977",""
"1700","Ross' Goose","Saskatchewan","1977",""
"1700","Ross' Goose","Alberta","1978",""
"1700","Ross' Goose","Manitoba","1978",""
"1700","Ross' Goose","Saskatchewan","1978",""
"1700","Ross' Goose","Alberta","1979",""
"1700","Ross' Goose","Manitoba","1979",""
"1700","Ross' Goose","Saskatchewan","1979","1.19"
"1700","Ross' Goose","Alberta","1980",""
"1700","Ross' Goose","Manitoba","1980",""
"1700","Ross' Goose","Saskatchewan","1980",""
"1700","Ross' Goose","Alberta","1981",""
"1700","Ross' Goose","Manitoba","1981",""
"1700","Ross' Goose","Saskatchewan","1981",""
"1700","Ross' Goose","Alberta","1982",""
"1700","Ross' Goose","Manitoba","1982",""
"1700","Ross' Goose","Saskatchewan","1982",""
"1700","Ross' Goose","Manitoba","1983",""
"1700","Ross' Goose","Saskatchewan","1983","1.3"
"1700","Ross' Goose","Alberta","1984",""
"1700","Ross' Goose","Manitoba","1984",""
"1700","Ross' Goose","Saskatchewan","1984","1"
"1700","Ross' Goose","Alberta","1985",""
"1700","Ross' Goose","Manitoba","1985",""
"1700","Ross' Goose","Saskatchewan","1985","2.83"
"1700","Ross' Goose","Alberta","1986","1.86"
"1700","Ross' Goose","Manitoba","1986",""
"1700","Ross' Goose","Saskatchewan","1986",""
"1700","Ross' Goose","Alberta","1987",""
"1700","Ross' Goose","Manitoba","1987","4"
"1700","Ross' Goose","Saskatchewan","1987",""
"1700","Ross' Goose","Alberta","1988",""
"1700","Ross' Goose","Manitoba","1988",""
"1700","Ross' Goose","Saskatchewan","1988",""
"1700","Ross' Goose","Alberta","1989",""
"1700","Ross' Goose","Manitoba","1989",""
"1700","Ross' Goose","Saskatchewan","1989",""
"1700","Ross' Goose","Alberta","1990",""
"1700","Ross' Goose","Manitoba","1990",""
"1700","Ross' Goose","Saskatchewan","1990","0.91"
"1700","Ross' Goose","Alberta","1991",""
"1700","Ross' Goose","Manitoba","1991",""
"1700","Ross' Goose","Saskatchewan","1991",""
"1700","Ross' Goose","Alberta","1992",""
"1700","Ross' Goose","Manitoba","1992",""
"1700","Ross' Goose","Ontario","1992",""
"1700","Ross' Goose","Saskatchewan","1992",""
"1700","Ross' Goose","Alberta","1993",""
"1700","Ross' Goose","Manitoba","1993",""
"1700","Ross' Goose","Saskatchewan","1993",""
"1700","Ross' Goose","Alberta","1994","0.65"
"1700","Ross' Goose","British Columbia","1994",""
"1700","Ross' Goose","Manitoba","1994",""
"1700","Ross' Goose","Quebec","1994",""
"1700","Ross' Goose","Saskatchewan","1994","1.08"
"1700","Ross' Goose","Alberta","1995",""
"1700","Ross' Goose","Manitoba","1995","1.1"
"1700","Ross' Goose","Quebec","1995",""
"1700","Ross' Goose","Saskatchewan","1995","1"
"1700","Ross' Goose","Alberta","1996",""
"1700","Ross' Goose","Manitoba","1996",""
"1700","Ross' Goose","Ontario","1996",""
"1700","Ross' Goose","Saskatchewan","1996","1.48"
"1700","Ross' Goose","Alberta","1997","0.64"
"1700","Ross' Goose","Manitoba","1997",""
"1700","Ross' Goose","Ontario","1997",""
"1700","Ross' Goose","Quebec","1997",""
"1700","Ross' Goose","Saskatchewan","1997","1.35"
"1700","Ross' Goose","Alberta","1998",""
"1700","Ross' Goose","Manitoba","1998","2.33"
"1700","Ross' Goose","Quebec","1998",""
"1700","Ross' Goose","Saskatchewan","1998","1.13"
"1700","Ross' Goose","Alberta","1999",""
"1700","Ross' Goose","Manitoba","1999",""
"1700","Ross' Goose","Northwest Territories","1999",""
"1700","Ross' Goose","Quebec","1999",""
"1700","Ross' Goose","Saskatchewan","1999","1.93"
"1700","Ross' Goose","Alberta","2000",""
"1700","Ross' Goose","British Columbia","2000",""
"1700","Ross' Goose","Manitoba","2000",""
"1700","Ross' Goose","Nunavut","2000",""
"1700","Ross' Goose","Quebec","2000",""
"1700","Ross' Goose","Saskatchewan","2000","1"
"1700","Ross' Goose","Alberta","2001","4"
"1700","Ross' Goose","Manitoba","2001",""
"1700","Ross' Goose","Saskatchewan","2001","1.35"
"1700","Ross' Goose","Alberta","2002","1.67"
"1700","Ross' Goose","Manitoba","2002",""
"1700","Ross' Goose","Saskatchewan","2002","1.76"
"1700","Ross' Goose","Alberta","2003",""
"1700","Ross' Goose","Manitoba","2003",""
"1700","Ross' Goose","Ontario","2003",""
"1700","Ross' Goose","Saskatchewan","2003","3.9"
"1700","Ross' Goose","Alberta","2004",""
"1700","Ross' Goose","Manitoba","2004",""
"1700","Ross' Goose","Ontario","2004",""
"1700","Ross' Goose","Saskatchewan","2004","1.13"
"1700","Ross' Goose","Alberta","2005",""
"1700","Ross' Goose","Manitoba","2005",""
"1700","Ross' Goose","Saskatchewan","2005","0.89"
"1700","Ross' Goose","Alberta","2006",""
"1700","Ross' Goose","Manitoba","2006",""
"1700","Ross' Goose","Saskatchewan","2006","2.55"
"1700","Ross' Goose","Alberta","2007",""
"1700","Ross' Goose","Manitoba","2007","2.1"
"1700","Ross' Goose","Saskatchewan","2007","0.69"
"1700","Ross' Goose","Alberta","2008",""
"1700","Ross' Goose","Manitoba","2008","3.94"
"1700","Ross' Goose","Ontario","2008",""
"1700","Ross' Goose","Prince Edward Island","2008",""
"1700","Ross' Goose","Saskatchewan","2008","2.78"
"1700","Ross' Goose","Alberta","2009",""
"1700","Ross' Goose","Manitoba","2009",""
"1700","Ross' Goose","Saskatchewan","2009","0.9"
"1700","Ross' Goose","Alberta","2010","2.5"
"1700","Ross' Goose","Manitoba","2010",""
"1700","Ross' Goose","Saskatchewan","2010","1.76"
"1700","Ross' Goose","Alberta","2011",""
"1700","Ross' Goose","Manitoba","2011","2.14"
"1700","Ross' Goose","Saskatchewan","2011","0.71"
"1700","Ross' Goose","Alberta","2012",""
"1700","Ross' Goose","Manitoba","2012","1.88"
"1700","Ross' Goose","Saskatchewan","2012","1.38"
"1700","Ross' Goose","Alberta","2013",""
"1700","Ross' Goose","Manitoba","2013",""
"1700","Ross' Goose","Ontario","2013",""
"1700","Ross' Goose","Saskatchewan","2013","1"
"1700","Ross' Goose","Alberta","2014","5.9"
"1700","Ross' Goose","Manitoba","2014",""
"1700","Ross' Goose","Saskatchewan","2014","1.33"
"1700","Ross' Goose","Alberta","2015",""
"1700","Ross' Goose","Saskatchewan","2015","1.06"
"1700","Ross' Goose","Alberta","2016",""
"1700","Ross' Goose","Manitoba","2016","9.33"
"1700","Ross' Goose","Saskatchewan","2016","0.39"
"1700","Ross' Goose","Alberta","2017",""
"1700","Ross' Goose","British Columbia","2017",""
"1700","Ross' Goose","Manitoba","2017",""
"1700","Ross' Goose","Saskatchewan","2017","2.08"
"1700","Ross' Goose","Alberta","2018",""
"1700","Ross' Goose","Manitoba","2018",""
"1700","Ross' Goose","Saskatchewan","2018",""
"1710","White-fronted Goose","Alberta","1969","1.43"
"1710","White-fronted Goose","Manitoba","1969","2.33"
"1710","White-fronted Goose","Prince Edward Island","1969",""
"1710","White-fronted Goose","Quebec","1969",""
"1710","White-fronted Goose","Saskatchewan","1969","0.72"
"1710","White-fronted Goose","Alberta","1970","1.37"
"1710","White-fronted Goose","British Columbia","1970",""
"1710","White-fronted Goose","Manitoba","1970",""
"1710","White-fronted Goose","Ontario","1970",""
"1710","White-fronted Goose","Saskatchewan","1970","1.11"
"1710","White-fronted Goose","Alberta","1971","1.36"
"1710","White-fronted Goose","British Columbia","1971",""
"1710","White-fronted Goose","Manitoba","1971",""
"1710","White-fronted Goose","Saskatchewan","1971","0.97"
"1710","White-fronted Goose","Alberta","1972","1.37"
"1710","White-fronted Goose","British Columbia","1972",""
"1710","White-fronted Goose","Manitoba","1972",""
"1710","White-fronted Goose","Saskatchewan","1972","1.06"
"1710","White-fronted Goose","Alberta","1973","1.23"
"1710","White-fronted Goose","British Columbia","1973",""
