"Species code","Species name","Province","Year","Estimate","± 1 standard error"
"1350","Gadwall","British Columbia","2018","900","352"
"1350","Gadwall","Manitoba","2018","3694","958"
"1350","Gadwall","New Brunswick","2018","46","47"
"1350","Gadwall","Ontario","2018","2650","725"
"1350","Gadwall","Prince Edward Island","2018","1054","999"
"1350","Gadwall","Quebec","2018","2351","667"
"1350","Gadwall","Saskatchewan","2018","13703","3297"
"1360","Eurasian Wigeon","Quebec","1979","73","9"
"1360","Eurasian Wigeon","British Columbia","1982","258","47"
"1360","Eurasian Wigeon","Quebec","1982","155","19"
"1360","Eurasian Wigeon","British Columbia","1985","177","0"
"1360","Eurasian Wigeon","Manitoba","1985","191","0"
"1360","Eurasian Wigeon","Saskatchewan","1985","155","0"
"1360","Eurasian Wigeon","British Columbia","1986","60","48"
"1360","Eurasian Wigeon","Newfoundland and Labrador","1986","332","456"
"1360","Eurasian Wigeon","Quebec","1986","113","0"
"1360","Eurasian Wigeon","Nova Scotia","1990","60","73"
"1360","Eurasian Wigeon","Manitoba","1992","270","230"
"1360","Eurasian Wigeon","New Brunswick","1992","47","56"
"1360","Eurasian Wigeon","Newfoundland and Labrador","1992","283","319"
"1360","Eurasian Wigeon","Ontario","1992","56","62"
"1360","Eurasian Wigeon","Quebec","1992","88","103"
"1360","Eurasian Wigeon","British Columbia","1993","44","51"
"1360","Eurasian Wigeon","Quebec","1993","51","51"
"1360","Eurasian Wigeon","Ontario","1995","76","93"
"1360","Eurasian Wigeon","New Brunswick","1996","39","0"
"1360","Eurasian Wigeon","Newfoundland and Labrador","1996","41","49"
"1360","Eurasian Wigeon","British Columbia","1997","70","108"
"1360","Eurasian Wigeon","Ontario","1997","50","61"
"1360","Eurasian Wigeon","Quebec","1997","72","115"
"1360","Eurasian Wigeon","Saskatchewan","1997","179","0"
"1360","Eurasian Wigeon","British Columbia","1998","112","89"
"1360","Eurasian Wigeon","Quebec","1998","85","179"
"1360","Eurasian Wigeon","Alberta","2000","136","229"
"1360","Eurasian Wigeon","Newfoundland and Labrador","2000","73","0"
"1360","Eurasian Wigeon","Newfoundland and Labrador","2001","86","109"
"1360","Eurasian Wigeon","British Columbia","2002","123","83"
"1360","Eurasian Wigeon","Nova Scotia","2002","68","74"
"1360","Eurasian Wigeon","Ontario","2002","62","64"
"1360","Eurasian Wigeon","Quebec","2002","32","36"
"1360","Eurasian Wigeon","Nova Scotia","2003","145","246"
"1360","Eurasian Wigeon","Quebec","2003","56","0"
"1360","Eurasian Wigeon","British Columbia","2006","63","81"
"1360","Eurasian Wigeon","Nova Scotia","2006","71","53"
"1360","Eurasian Wigeon","New Brunswick","2007","33","35"
"1360","Eurasian Wigeon","Newfoundland and Labrador","2007","60","77"
"1360","Eurasian Wigeon","Prince Edward Island","2007","53","54"
"1360","Eurasian Wigeon","British Columbia","2008","53","52"
"1360","Eurasian Wigeon","Quebec","2009","113","112"
"1360","Eurasian Wigeon","British Columbia","2011","74","68"
"1360","Eurasian Wigeon","British Columbia","2012","60","59"
"1360","Eurasian Wigeon","British Columbia","2015","88","80"
"1360","Eurasian Wigeon","Ontario","2015","140","145"
"1360","Eurasian Wigeon","British Columbia","2017","145","112"
"1360","Eurasian Wigeon","Quebec","2018","62","62"
"1370","American Wigeon","Alberta","1969","50430","4107"
"1370","American Wigeon","British Columbia","1969","33484","4074"
"1370","American Wigeon","Manitoba","1969","15723","1033"
"1370","American Wigeon","New Brunswick","1969","308","52"
"1370","American Wigeon","Ontario","1969","14101","1595"
"1370","American Wigeon","Prince Edward Island","1969","193","55"
"1370","American Wigeon","Quebec","1969","4023","537"
"1370","American Wigeon","Saskatchewan","1969","31847","3664"
"1370","American Wigeon","Alberta","1970","31683","2513"
"1370","American Wigeon","British Columbia","1970","36419","4349"
"1370","American Wigeon","Manitoba","1970","18665","1186"
"1370","American Wigeon","New Brunswick","1970","491","77"
"1370","American Wigeon","Newfoundland and Labrador","1970","143","66"
"1370","American Wigeon","Nova Scotia","1970","273","109"
"1370","American Wigeon","Ontario","1970","13383","1588"
"1370","American Wigeon","Prince Edward Island","1970","269","77"
"1370","American Wigeon","Quebec","1970","4445","596"
"1370","American Wigeon","Saskatchewan","1970","24905","2677"
"1370","American Wigeon","Alberta","1971","33363","2640"
"1370","American Wigeon","British Columbia","1971","30486","3919"
"1370","American Wigeon","Manitoba","1971","10754","683"
"1370","American Wigeon","New Brunswick","1971","333","59"
"1370","American Wigeon","Nova Scotia","1971","66","19"
"1370","American Wigeon","Ontario","1971","8969","970"
"1370","American Wigeon","Prince Edward Island","1971","121","34"
"1370","American Wigeon","Quebec","1971","5474","744"
"1370","American Wigeon","Saskatchewan","1971","20573","2128"
"1370","American Wigeon","Alberta","1972","40456","1956"
"1370","American Wigeon","British Columbia","1972","38429","3362"
"1370","American Wigeon","Manitoba","1972","12697","929"
"1370","American Wigeon","New Brunswick","1972","740","104"
"1370","American Wigeon","Nova Scotia","1972","337","82"
"1370","American Wigeon","Ontario","1972","13116","1134"
"1370","American Wigeon","Prince Edward Island","1972","197","51"
"1370","American Wigeon","Quebec","1972","5011","455"
"1370","American Wigeon","Saskatchewan","1972","16924","1605"
"1370","American Wigeon","Alberta","1973","33749","1672"
"1370","American Wigeon","British Columbia","1973","38084","3187"
"1370","American Wigeon","Manitoba","1973","12559","1104"
"1370","American Wigeon","New Brunswick","1973","688","107"
"1370","American Wigeon","Newfoundland and Labrador","1973","142","80"
"1370","American Wigeon","Nova Scotia","1973","316","98"
"1370","American Wigeon","Ontario","1973","9218","896"
"1370","American Wigeon","Prince Edward Island","1973","88","24"
"1370","American Wigeon","Quebec","1973","5512","564"
"1370","American Wigeon","Saskatchewan","1973","17596","1602"
"1370","American Wigeon","Alberta","1974","38187","2005"
"1370","American Wigeon","British Columbia","1974","33893","4694"
"1370","American Wigeon","Manitoba","1974","9436","733"
"1370","American Wigeon","New Brunswick","1974","799","123"
"1370","American Wigeon","Nova Scotia","1974","459","103"
"1370","American Wigeon","Ontario","1974","12516","1207"
"1370","American Wigeon","Prince Edward Island","1974","308","84"
"1370","American Wigeon","Quebec","1974","8457","829"
"1370","American Wigeon","Saskatchewan","1974","24598","2406"
"1370","American Wigeon","Alberta","1975","49977","1615"
"1370","American Wigeon","British Columbia","1975","38830","2434"
"1370","American Wigeon","Manitoba","1975","13798","689"
"1370","American Wigeon","New Brunswick","1975","1683","160"
"1370","American Wigeon","Nova Scotia","1975","585","40"
"1370","American Wigeon","Northwest Territories","1975","543","84"
"1370","American Wigeon","Ontario","1975","17944","757"
"1370","American Wigeon","Prince Edward Island","1975","166","16"
"1370","American Wigeon","Quebec","1975","6053","342"
"1370","American Wigeon","Saskatchewan","1975","28585","994"
"1370","American Wigeon","Yukon Territory","1975","513","90"
"1370","American Wigeon","Alberta","1976","38400","1378"
"1370","American Wigeon","British Columbia","1976","29854","2462"
"1370","American Wigeon","Manitoba","1976","11332","438"
"1370","American Wigeon","New Brunswick","1976","1685","96"
"1370","American Wigeon","Newfoundland and Labrador","1976","560","52"
"1370","American Wigeon","Nova Scotia","1976","334","26"
"1370","American Wigeon","Northwest Territories","1976","1334","168"
"1370","American Wigeon","Ontario","1976","23333","900"
"1370","American Wigeon","Prince Edward Island","1976","155","21"
"1370","American Wigeon","Quebec","1976","11268","507"
"1370","American Wigeon","Saskatchewan","1976","27886","1028"
"1370","American Wigeon","Yukon Territory","1976","812","88"
"1370","American Wigeon","Alberta","1977","55882","0"
"1370","American Wigeon","British Columbia","1977","34596","0"
"1370","American Wigeon","Manitoba","1977","10776","0"
"1370","American Wigeon","New Brunswick","1977","1476","0"
"1370","American Wigeon","Newfoundland and Labrador","1977","1027","0"
"1370","American Wigeon","Nova Scotia","1977","377","0"
"1370","American Wigeon","Northwest Territories","1977","321","0"
"1370","American Wigeon","Ontario","1977","13441","0"
"1370","American Wigeon","Prince Edward Island","1977","180","0"
"1370","American Wigeon","Quebec","1977","9735","0"
"1370","American Wigeon","Saskatchewan","1977","25699","0"
"1370","American Wigeon","Yukon Territory","1977","232","0"
"1370","American Wigeon","Alberta","1978","34341","1213"
"1370","American Wigeon","British Columbia","1978","28477","1802"
"1370","American Wigeon","Manitoba","1978","13011","496"
"1370","American Wigeon","New Brunswick","1978","1436","68"
"1370","American Wigeon","Newfoundland and Labrador","1978","534","46"
"1370","American Wigeon","Nova Scotia","1978","207","12"
"1370","American Wigeon","Northwest Territories","1978","1497","415"
"1370","American Wigeon","Ontario","1978","22063","687"
"1370","American Wigeon","Prince Edward Island","1978","299","30"
"1370","American Wigeon","Quebec","1978","6864","301"
"1370","American Wigeon","Saskatchewan","1978","26105","895"
"1370","American Wigeon","Yukon Territory","1978","254","65"
"1370","American Wigeon","Alberta","1979","25305","989"
"1370","American Wigeon","British Columbia","1979","27512","1571"
"1370","American Wigeon","Manitoba","1979","9726","410"
"1370","American Wigeon","New Brunswick","1979","1646","98"
"1370","American Wigeon","Newfoundland and Labrador","1979","123","21"
"1370","American Wigeon","Nova Scotia","1979","334","25"
"1370","American Wigeon","Northwest Territories","1979","615","145"
"1370","American Wigeon","Ontario","1979","25768","929"
"1370","American Wigeon","Prince Edward Island","1979","197","21"
"1370","American Wigeon","Quebec","1979","9143","382"
"1370","American Wigeon","Saskatchewan","1979","19335","771"
"1370","American Wigeon","Yukon Territory","1979","514","146"
"1370","American Wigeon","Alberta","1980","23477","904"
"1370","American Wigeon","British Columbia","1980","22538","1439"
"1370","American Wigeon","Manitoba","1980","9269","496"
"1370","American Wigeon","New Brunswick","1980","1692","92"
"1370","American Wigeon","Nova Scotia","1980","303","34"
"1370","American Wigeon","Northwest Territories","1980","227","53"
"1370","American Wigeon","Ontario","1980","16303","591"
"1370","American Wigeon","Prince Edward Island","1980","308","31"
"1370","American Wigeon","Quebec","1980","7189","273"
"1370","American Wigeon","Saskatchewan","1980","13034","515"
"1370","American Wigeon","Yukon Territory","1980","86","58"
"1370","American Wigeon","Alberta","1981","18432","1083"
"1370","American Wigeon","British Columbia","1981","17712","1123"
"1370","American Wigeon","Manitoba","1981","7962","389"
"1370","American Wigeon","New Brunswick","1981","1007","52"
"1370","American Wigeon","Newfoundland and Labrador","1981","217","63"
"1370","American Wigeon","Nova Scotia","1981","215","16"
"1370","American Wigeon","Northwest Territories","1981","761","274"
"1370","American Wigeon","Ontario","1981","13283","552"
"1370","American Wigeon","Prince Edward Island","1981","357","37"
"1370","American Wigeon","Quebec","1981","6392","244"
"1370","American Wigeon","Saskatchewan","1981","11957","641"
"1370","American Wigeon","Alberta","1982","22357","1167"
"1370","American Wigeon","British Columbia","1982","23299","1489"
"1370","American Wigeon","Manitoba","1982","4482","172"
"1370","American Wigeon","New Brunswick","1982","2134","136"
"1370","American Wigeon","Newfoundland and Labrador","1982","379","61"
"1370","American Wigeon","Nova Scotia","1982","595","64"
"1370","American Wigeon","Ontario","1982","10528","486"
"1370","American Wigeon","Prince Edward Island","1982","468","56"
"1370","American Wigeon","Quebec","1982","5719","276"
"1370","American Wigeon","Saskatchewan","1982","11713","561"
"1370","American Wigeon","Alberta","1983","19949","834"
"1370","American Wigeon","British Columbia","1983","24883","1616"
"1370","American Wigeon","Manitoba","1983","7250","405"
"1370","American Wigeon","New Brunswick","1983","2589","303"
"1370","American Wigeon","Newfoundland and Labrador","1983","961","125"
"1370","American Wigeon","Nova Scotia","1983","340","40"
"1370","American Wigeon","Northwest Territories","1983","2160","876"
"1370","American Wigeon","Ontario","1983","17351","569"
"1370","American Wigeon","Prince Edward Island","1983","233","32"
"1370","American Wigeon","Quebec","1983","8527","383"
"1370","American Wigeon","Saskatchewan","1983","9322","508"
"1370","American Wigeon","Yukon Territory","1983","379","220"
"1370","American Wigeon","Alberta","1984","16543","4603"
"1370","American Wigeon","British Columbia","1984","23088","2735"
"1370","American Wigeon","Manitoba","1984","6495","1210"
"1370","American Wigeon","New Brunswick","1984","1566","631"
"1370","American Wigeon","Newfoundland and Labrador","1984","545","1742"
"1370","American Wigeon","Nova Scotia","1984","492","361"
"1370","American Wigeon","Northwest Territories","1984","816","309"
"1370","American Wigeon","Ontario","1984","15008","1995"
"1370","American Wigeon","Prince Edward Island","1984","216","135"
"1370","American Wigeon","Quebec","1984","4284","1400"
"1370","American Wigeon","Saskatchewan","1984","9037","1971"
"1370","American Wigeon","Yukon Territory","1984","565","0"
"1370","American Wigeon","Alberta","1985","13778","2414"
"1370","American Wigeon","British Columbia","1985","21192","2547"
"1370","American Wigeon","Manitoba","1985","5222","1618"
"1370","American Wigeon","New Brunswick","1985","1275","288"
"1370","American Wigeon","Newfoundland and Labrador","1985","197","392"
"1370","American Wigeon","Nova Scotia","1985","515","178"
"1370","American Wigeon","Ontario","1985","16191","2523"
"1370","American Wigeon","Quebec","1985","5684","1052"
"1370","American Wigeon","Saskatchewan","1985","7672","2620"
"1370","American Wigeon","Yukon Territory","1985","292","0"
"1370","American Wigeon","Alberta","1986","13236","2917"
"1370","American Wigeon","British Columbia","1986","15858","8823"
"1370","American Wigeon","Manitoba","1986","9509","2870"
"1370","American Wigeon","New Brunswick","1986","2655","1626"
"1370","American Wigeon","Newfoundland and Labrador","1986","270","239"
"1370","American Wigeon","Nova Scotia","1986","384","272"
"1370","American Wigeon","Northwest Territories","1986","480","229"
"1370","American Wigeon","Ontario","1986","14059","3520"
"1370","American Wigeon","Prince Edward Island","1986","455","217"
"1370","American Wigeon","Quebec","1986","6906","3530"
"1370","American Wigeon","Saskatchewan","1986","11918","2612"
"1370","American Wigeon","Yukon Territory","1986","221","69"
"1370","American Wigeon","Alberta","1987","11706","1633"
"1370","American Wigeon","British Columbia","1987","14583","5714"
"1370","American Wigeon","Manitoba","1987","7524","1710"
"1370","American Wigeon","New Brunswick","1987","2213","758"
"1370","American Wigeon","Nova Scotia","1987","481","395"
"1370","American Wigeon","Ontario","1987","10588","2259"
"1370","American Wigeon","Prince Edward Island","1987","630","315"
"1370","American Wigeon","Quebec","1987","5439","1332"
"1370","American Wigeon","Saskatchewan","1987","7329","2056"
"1370","American Wigeon","Alberta","1988","7966","2260"
"1370","American Wigeon","British Columbia","1988","16481","5856"
"1370","American Wigeon","Manitoba","1988","4349","1738"
"1370","American Wigeon","New Brunswick","1988","1155","837"
"1370","American Wigeon","Nova Scotia","1988","137","42"
"1370","American Wigeon","Ontario","1988","8810","1930"
"1370","American Wigeon","Prince Edward Island","1988","272","160"
