"Species code","Species name","Province","Zone","Year","Annual age ratio"
"1490","Lesser Scaup","Manitoba","1","2006","4.25"
"1490","Lesser Scaup","Manitoba","2","2006",""
"1490","Lesser Scaup","New Brunswick","1","2006",""
"1490","Lesser Scaup","Newfoundland and Labrador","1","2006",""
"1490","Lesser Scaup","Nova Scotia","1","2006",""
"1490","Lesser Scaup","Northwest Territories","1","2006",""
"1490","Lesser Scaup","Ontario","1","2006","4.82"
"1490","Lesser Scaup","Ontario","2","2006","9"
"1490","Lesser Scaup","Ontario","3","2006",""
"1490","Lesser Scaup","Quebec","1","2006","31.33"
"1490","Lesser Scaup","Quebec","2","2006",""
"1490","Lesser Scaup","Saskatchewan","1","2006",""
"1490","Lesser Scaup","Alberta","1","2007",""
"1490","Lesser Scaup","Alberta","2","2007","0.59"
"1490","Lesser Scaup","Manitoba","1","2007","1.39"
"1490","Lesser Scaup","Manitoba","2","2007",""
"1490","Lesser Scaup","New Brunswick","1","2007",""
"1490","Lesser Scaup","New Brunswick","2","2007",""
"1490","Lesser Scaup","Newfoundland and Labrador","1","2007",""
"1490","Lesser Scaup","Newfoundland and Labrador","2","2007",""
"1490","Lesser Scaup","Nova Scotia","1","2007",""
"1490","Lesser Scaup","Nova Scotia","2","2007",""
"1490","Lesser Scaup","Northwest Territories","1","2007",""
"1490","Lesser Scaup","Ontario","1","2007","3.47"
"1490","Lesser Scaup","Ontario","2","2007","2.73"
"1490","Lesser Scaup","Ontario","3","2007",""
"1490","Lesser Scaup","Prince Edward Island","1","2007",""
"1490","Lesser Scaup","Quebec","1","2007","1.67"
"1490","Lesser Scaup","Quebec","2","2007",""
"1490","Lesser Scaup","Saskatchewan","1","2007",""
"1490","Lesser Scaup","Saskatchewan","2","2007",""
"1490","Lesser Scaup","Alberta","1","2008",""
"1490","Lesser Scaup","Alberta","2","2008","1.67"
"1490","Lesser Scaup","British Columbia","1","2008",""
"1490","Lesser Scaup","British Columbia","2","2008",""
"1490","Lesser Scaup","Manitoba","1","2008","2.63"
"1490","Lesser Scaup","New Brunswick","1","2008",""
"1490","Lesser Scaup","Newfoundland and Labrador","1","2008",""
"1490","Lesser Scaup","Newfoundland and Labrador","2","2008",""
"1490","Lesser Scaup","Nova Scotia","1","2008",""
"1490","Lesser Scaup","Nova Scotia","2","2008",""
"1490","Lesser Scaup","Ontario","1","2008","3.72"
"1490","Lesser Scaup","Ontario","2","2008","1.87"
"1490","Lesser Scaup","Ontario","3","2008","4.86"
"1490","Lesser Scaup","Prince Edward Island","1","2008",""
"1490","Lesser Scaup","Quebec","1","2008","1.06"
"1490","Lesser Scaup","Quebec","2","2008",""
"1490","Lesser Scaup","Alberta","1","2009",""
"1490","Lesser Scaup","Alberta","2","2009","0.25"
"1490","Lesser Scaup","British Columbia","1","2009",""
"1490","Lesser Scaup","Manitoba","1","2009","1.09"
"1490","Lesser Scaup","Manitoba","2","2009",""
"1490","Lesser Scaup","New Brunswick","1","2009",""
"1490","Lesser Scaup","Nova Scotia","1","2009",""
"1490","Lesser Scaup","Ontario","1","2009",""
"1490","Lesser Scaup","Ontario","2","2009","1.44"
"1490","Lesser Scaup","Ontario","3","2009","4"
"1490","Lesser Scaup","Prince Edward Island","1","2009",""
"1490","Lesser Scaup","Quebec","1","2009","2.33"
"1490","Lesser Scaup","Quebec","2","2009",""
"1490","Lesser Scaup","Saskatchewan","3","2009",""
"1490","Lesser Scaup","Yukon Territory","1","2009",""
"1490","Lesser Scaup","Alberta","1","2010",""
"1490","Lesser Scaup","Alberta","2","2010",""
"1490","Lesser Scaup","British Columbia","1","2010",""
"1490","Lesser Scaup","British Columbia","2","2010",""
"1490","Lesser Scaup","Manitoba","1","2010","2.94"
"1490","Lesser Scaup","Manitoba","2","2010",""
"1490","Lesser Scaup","New Brunswick","1","2010",""
"1490","Lesser Scaup","Newfoundland and Labrador","1","2010",""
"1490","Lesser Scaup","Nova Scotia","1","2010",""
"1490","Lesser Scaup","Nova Scotia","2","2010",""
"1490","Lesser Scaup","Ontario","1","2010","4.5"
"1490","Lesser Scaup","Ontario","2","2010","4.33"
"1490","Lesser Scaup","Ontario","3","2010","31"
"1490","Lesser Scaup","Quebec","1","2010","2.4"
"1490","Lesser Scaup","Saskatchewan","1","2010",""
"1490","Lesser Scaup","Saskatchewan","2","2010",""
"1490","Lesser Scaup","Saskatchewan","3","2010",""
"1490","Lesser Scaup","Alberta","1","2011",""
"1490","Lesser Scaup","Alberta","2","2011",""
"1490","Lesser Scaup","British Columbia","1","2011",""
"1490","Lesser Scaup","British Columbia","2","2011",""
"1490","Lesser Scaup","Manitoba","1","2011","8.67"
"1490","Lesser Scaup","New Brunswick","1","2011",""
"1490","Lesser Scaup","Nova Scotia","1","2011",""
"1490","Lesser Scaup","Ontario","1","2011","1.78"
"1490","Lesser Scaup","Ontario","2","2011","2.86"
"1490","Lesser Scaup","Ontario","3","2011","4.5"
"1490","Lesser Scaup","Prince Edward Island","1","2011",""
"1490","Lesser Scaup","Quebec","1","2011","2.27"
"1490","Lesser Scaup","Saskatchewan","1","2011",""
"1490","Lesser Scaup","Saskatchewan","2","2011",""
"1490","Lesser Scaup","Alberta","1","2012",""
"1490","Lesser Scaup","Alberta","2","2012",""
"1490","Lesser Scaup","British Columbia","1","2012",""
"1490","Lesser Scaup","British Columbia","2","2012",""
"1490","Lesser Scaup","Manitoba","1","2012","1.5"
"1490","Lesser Scaup","Manitoba","2","2012",""
"1490","Lesser Scaup","New Brunswick","1","2012",""
"1490","Lesser Scaup","Nova Scotia","1","2012",""
"1490","Lesser Scaup","Northwest Territories","1","2012",""
"1490","Lesser Scaup","Ontario","1","2012","3.29"
"1490","Lesser Scaup","Ontario","2","2012","4"
"1490","Lesser Scaup","Ontario","3","2012",""
"1490","Lesser Scaup","Prince Edward Island","1","2012",""
"1490","Lesser Scaup","Quebec","1","2012","6.67"
"1490","Lesser Scaup","Quebec","2","2012",""
"1490","Lesser Scaup","Saskatchewan","2","2012",""
"1490","Lesser Scaup","Saskatchewan","3","2012",""
"1490","Lesser Scaup","Alberta","1","2013",""
"1490","Lesser Scaup","Alberta","2","2013",""
"1490","Lesser Scaup","British Columbia","1","2013",""
"1490","Lesser Scaup","British Columbia","2","2013",""
"1490","Lesser Scaup","Manitoba","1","2013","1.05"
"1490","Lesser Scaup","Manitoba","2","2013",""
"1490","Lesser Scaup","New Brunswick","1","2013",""
"1490","Lesser Scaup","Newfoundland and Labrador","1","2013",""
"1490","Lesser Scaup","Newfoundland and Labrador","2","2013",""
"1490","Lesser Scaup","Nova Scotia","1","2013",""
"1490","Lesser Scaup","Ontario","1","2013","11.5"
"1490","Lesser Scaup","Ontario","2","2013","3.54"
"1490","Lesser Scaup","Ontario","3","2013",""
"1490","Lesser Scaup","Prince Edward Island","1","2013",""
"1490","Lesser Scaup","Quebec","1","2013","2.83"
"1490","Lesser Scaup","Quebec","2","2013",""
"1490","Lesser Scaup","Saskatchewan","1","2013",""
"1490","Lesser Scaup","Saskatchewan","3","2013",""
"1490","Lesser Scaup","Alberta","1","2014",""
"1490","Lesser Scaup","Alberta","2","2014",""
"1490","Lesser Scaup","British Columbia","1","2014",""
"1490","Lesser Scaup","British Columbia","2","2014",""
"1490","Lesser Scaup","Manitoba","1","2014","2.1"
"1490","Lesser Scaup","Manitoba","2","2014",""
"1490","Lesser Scaup","New Brunswick","1","2014",""
"1490","Lesser Scaup","Newfoundland and Labrador","1","2014",""
"1490","Lesser Scaup","Nova Scotia","1","2014",""
"1490","Lesser Scaup","Ontario","1","2014",""
"1490","Lesser Scaup","Ontario","2","2014","2.57"
"1490","Lesser Scaup","Ontario","3","2014",""
"1490","Lesser Scaup","Quebec","1","2014",""
"1490","Lesser Scaup","Quebec","2","2014",""
"1490","Lesser Scaup","Saskatchewan","1","2014",""
"1490","Lesser Scaup","Alberta","2","2015",""
"1490","Lesser Scaup","British Columbia","1","2015",""
"1490","Lesser Scaup","British Columbia","2","2015",""
"1490","Lesser Scaup","Manitoba","1","2015","1.06"
"1490","Lesser Scaup","Manitoba","2","2015",""
"1490","Lesser Scaup","New Brunswick","1","2015",""
"1490","Lesser Scaup","Ontario","1","2015","2.78"
"1490","Lesser Scaup","Ontario","2","2015","2"
"1490","Lesser Scaup","Ontario","3","2015",""
"1490","Lesser Scaup","Quebec","1","2015",""
"1490","Lesser Scaup","Saskatchewan","1","2015",""
"1490","Lesser Scaup","Alberta","1","2016",""
"1490","Lesser Scaup","Alberta","2","2016",""
"1490","Lesser Scaup","British Columbia","1","2016",""
"1490","Lesser Scaup","British Columbia","2","2016",""
"1490","Lesser Scaup","Manitoba","1","2016","1.36"
"1490","Lesser Scaup","New Brunswick","1","2016",""
"1490","Lesser Scaup","Ontario","1","2016","5.67"
"1490","Lesser Scaup","Ontario","2","2016","1.91"
"1490","Lesser Scaup","Ontario","3","2016",""
"1490","Lesser Scaup","Quebec","1","2016",""
"1490","Lesser Scaup","Quebec","2","2016",""
"1490","Lesser Scaup","Saskatchewan","2","2016",""
"1490","Lesser Scaup","Saskatchewan","3","2016",""
"1490","Lesser Scaup","Alberta","1","2017",""
"1490","Lesser Scaup","Alberta","2","2017",""
"1490","Lesser Scaup","British Columbia","2","2017",""
"1490","Lesser Scaup","Manitoba","1","2017",""
"1490","Lesser Scaup","Manitoba","2","2017",""
"1490","Lesser Scaup","New Brunswick","1","2017",""
"1490","Lesser Scaup","Ontario","1","2017",""
"1490","Lesser Scaup","Ontario","2","2017","1.86"
"1490","Lesser Scaup","Ontario","3","2017",""
"1490","Lesser Scaup","Quebec","1","2017",""
"1490","Lesser Scaup","Quebec","2","2017",""
"1490","Lesser Scaup","Saskatchewan","1","2017",""
"1490","Lesser Scaup","Alberta","1","2018",""
"1490","Lesser Scaup","Alberta","2","2018",""
"1490","Lesser Scaup","British Columbia","1","2018",""
"1490","Lesser Scaup","British Columbia","2","2018",""
"1490","Lesser Scaup","Manitoba","1","2018","1"
"1490","Lesser Scaup","New Brunswick","1","2018",""
"1490","Lesser Scaup","Ontario","1","2018",""
"1490","Lesser Scaup","Ontario","2","2018","0.65"
"1490","Lesser Scaup","Ontario","3","2018",""
"1490","Lesser Scaup","Quebec","1","2018",""
"1490","Lesser Scaup","Quebec","2","2018",""
"1490","Lesser Scaup","Saskatchewan","1","2018",""
"1490","Lesser Scaup","Saskatchewan","3","2018",""
"1500","Ring-necked Duck","Alberta","1","1969",""
"1500","Ring-necked Duck","Alberta","2","1969",""
"1500","Ring-necked Duck","British Columbia","1","1969",""
"1500","Ring-necked Duck","British Columbia","2","1969",""
"1500","Ring-necked Duck","Manitoba","1","1969","9"
"1500","Ring-necked Duck","Manitoba","2","1969",""
"1500","Ring-necked Duck","New Brunswick","1","1969","3.73"
"1500","Ring-necked Duck","New Brunswick","2","1969",""
"1500","Ring-necked Duck","Newfoundland and Labrador","1","1969",""
"1500","Ring-necked Duck","Nova Scotia","2","1969",""
"1500","Ring-necked Duck","Ontario","1","1969",""
"1500","Ring-necked Duck","Ontario","2","1969","4.82"
"1500","Ring-necked Duck","Ontario","3","1969","6.68"
"1500","Ring-necked Duck","Prince Edward Island","1","1969",""
"1500","Ring-necked Duck","Quebec","1","1969","4.32"
"1500","Ring-necked Duck","Quebec","2","1969",""
"1500","Ring-necked Duck","Saskatchewan","2","1969",""
"1500","Ring-necked Duck","Saskatchewan","3","1969",""
"1500","Ring-necked Duck","Alberta","1","1970",""
"1500","Ring-necked Duck","Alberta","2","1970",""
"1500","Ring-necked Duck","British Columbia","1","1970",""
"1500","Ring-necked Duck","British Columbia","2","1970",""
"1500","Ring-necked Duck","Manitoba","1","1970","4.63"
"1500","Ring-necked Duck","Manitoba","2","1970",""
"1500","Ring-necked Duck","New Brunswick","1","1970","2.76"
"1500","Ring-necked Duck","New Brunswick","2","1970",""
"1500","Ring-necked Duck","Newfoundland and Labrador","1","1970","5.6"
"1500","Ring-necked Duck","Nova Scotia","1","1970",""
"1500","Ring-necked Duck","Nova Scotia","2","1970",""
"1500","Ring-necked Duck","Ontario","1","1970","4.27"
"1500","Ring-necked Duck","Ontario","2","1970","3.1"
"1500","Ring-necked Duck","Ontario","3","1970","5.86"
"1500","Ring-necked Duck","Prince Edward Island","1","1970",""
"1500","Ring-necked Duck","Quebec","1","1970","5.73"
"1500","Ring-necked Duck","Quebec","2","1970",""
"1500","Ring-necked Duck","Saskatchewan","1","1970",""
"1500","Ring-necked Duck","Saskatchewan","2","1970",""
"1500","Ring-necked Duck","Saskatchewan","3","1970",""
"1500","Ring-necked Duck","Alberta","1","1971",""
"1500","Ring-necked Duck","Alberta","2","1971",""
"1500","Ring-necked Duck","British Columbia","1","1971",""
"1500","Ring-necked Duck","British Columbia","2","1971",""
"1500","Ring-necked Duck","Manitoba","1","1971","10.13"
"1500","Ring-necked Duck","Manitoba","2","1971",""
"1500","Ring-necked Duck","New Brunswick","1","1971","5.06"
"1500","Ring-necked Duck","New Brunswick","2","1971",""
"1500","Ring-necked Duck","Newfoundland and Labrador","1","1971",""
"1500","Ring-necked Duck","Nova Scotia","1","1971",""
"1500","Ring-necked Duck","Nova Scotia","2","1971",""
"1500","Ring-necked Duck","Ontario","1","1971","12.5"
"1500","Ring-necked Duck","Ontario","2","1971","3.88"
"1500","Ring-necked Duck","Ontario","3","1971","7.86"
"1500","Ring-necked Duck","Prince Edward Island","1","1971","21"
"1500","Ring-necked Duck","Quebec","1","1971","3.95"
"1500","Ring-necked Duck","Quebec","2","1971",""
"1500","Ring-necked Duck","Saskatchewan","1","1971",""
"1500","Ring-necked Duck","Saskatchewan","2","1971",""
"1500","Ring-necked Duck","Saskatchewan","3","1971",""
"1500","Ring-necked Duck","Alberta","1","1972",""
"1500","Ring-necked Duck","Alberta","2","1972",""
"1500","Ring-necked Duck","British Columbia","1","1972",""
"1500","Ring-necked Duck","British Columbia","2","1972",""
"1500","Ring-necked Duck","Manitoba","1","1972","3"
"1500","Ring-necked Duck","Manitoba","2","1972",""
"1500","Ring-necked Duck","New Brunswick","1","1972","1.33"
"1500","Ring-necked Duck","New Brunswick","2","1972",""
"1500","Ring-necked Duck","Newfoundland and Labrador","1","1972",""
"1500","Ring-necked Duck","Nova Scotia","1","1972",""
"1500","Ring-necked Duck","Nova Scotia","2","1972",""
"1500","Ring-necked Duck","Ontario","1","1972","2"
"1500","Ring-necked Duck","Ontario","2","1972","2.51"
"1500","Ring-necked Duck","Ontario","3","1972","5.04"
"1500","Ring-necked Duck","Prince Edward Island","1","1972",""
"1500","Ring-necked Duck","Quebec","1","1972","2.14"
"1500","Ring-necked Duck","Quebec","2","1972",""
"1500","Ring-necked Duck","Saskatchewan","2","1972",""
"1500","Ring-necked Duck","Saskatchewan","3","1972",""
"1500","Ring-necked Duck","Alberta","1","1973",""
"1500","Ring-necked Duck","Alberta","2","1973",""
"1500","Ring-necked Duck","British Columbia","1","1973",""
"1500","Ring-necked Duck","British Columbia","2","1973",""
"1500","Ring-necked Duck","Manitoba","1","1973","17.5"
"1500","Ring-necked Duck","Manitoba","2","1973",""
"1500","Ring-necked Duck","New Brunswick","1","1973","4.05"
"1500","Ring-necked Duck","New Brunswick","2","1973",""
"1500","Ring-necked Duck","Newfoundland and Labrador","1","1973",""
"1500","Ring-necked Duck","Newfoundland and Labrador","2","1973",""
"1500","Ring-necked Duck","Nova Scotia","1","1973","2.29"
"1500","Ring-necked Duck","Nova Scotia","2","1973","5.5"
"1500","Ring-necked Duck","Ontario","1","1973","2.42"
"1500","Ring-necked Duck","Ontario","2","1973","5.14"
"1500","Ring-necked Duck","Ontario","3","1973","8.53"
"1500","Ring-necked Duck","Prince Edward Island","1","1973",""
"1500","Ring-necked Duck","Quebec","1","1973","7.1"
"1500","Ring-necked Duck","Quebec","2","1973","9.5"
"1500","Ring-necked Duck","Saskatchewan","1","1973",""
"1500","Ring-necked Duck","Saskatchewan","2","1973",""
"1500","Ring-necked Duck","Saskatchewan","3","1973",""
"1500","Ring-necked Duck","Alberta","1","1974",""
"1500","Ring-necked Duck","Alberta","2","1974",""
"1500","Ring-necked Duck","British Columbia","1","1974",""
"1500","Ring-necked Duck","British Columbia","2","1974",""
"1500","Ring-necked Duck","Manitoba","1","1974","16.5"
"1500","Ring-necked Duck","Manitoba","2","1974",""
"1500","Ring-necked Duck","New Brunswick","1","1974","2.21"
"1500","Ring-necked Duck","New Brunswick","2","1974",""
"1500","Ring-necked Duck","Newfoundland and Labrador","1","1974",""
"1500","Ring-necked Duck","Nova Scotia","1","1974",""
"1500","Ring-necked Duck","Nova Scotia","2","1974","2.44"
"1500","Ring-necked Duck","Ontario","1","1974","3.59"
"1500","Ring-necked Duck","Ontario","2","1974","4.52"
"1500","Ring-necked Duck","Ontario","3","1974","4.84"
"1500","Ring-necked Duck","Prince Edward Island","1","1974",""
"1500","Ring-necked Duck","Quebec","1","1974","3.11"
"1500","Ring-necked Duck","Quebec","2","1974","6"
"1500","Ring-necked Duck","Saskatchewan","2","1974",""
"1500","Ring-necked Duck","Saskatchewan","3","1974",""
"1500","Ring-necked Duck","Alberta","1","1975",""
"1500","Ring-necked Duck","Alberta","2","1975",""
"1500","Ring-necked Duck","British Columbia","1","1975",""
"1500","Ring-necked Duck","British Columbia","2","1975",""
"1500","Ring-necked Duck","Manitoba","1","1975","1.47"
"1500","Ring-necked Duck","Manitoba","2","1975",""
"1500","Ring-necked Duck","New Brunswick","1","1975","3.71"
"1500","Ring-necked Duck","New Brunswick","2","1975",""
"1500","Ring-necked Duck","Newfoundland and Labrador","1","1975","1.88"
"1500","Ring-necked Duck","Newfoundland and Labrador","2","1975",""
"1500","Ring-necked Duck","Nova Scotia","1","1975",""
"1500","Ring-necked Duck","Nova Scotia","2","1975",""
"1500","Ring-necked Duck","Northwest Territories","1","1975",""
"1500","Ring-necked Duck","Ontario","1","1975",""
"1500","Ring-necked Duck","Ontario","2","1975","4.32"
"1500","Ring-necked Duck","Ontario","3","1975","6.75"
"1500","Ring-necked Duck","Prince Edward Island","1","1975",""
"1500","Ring-necked Duck","Quebec","1","1975","5.33"
"1500","Ring-necked Duck","Quebec","2","1975","6"
"1500","Ring-necked Duck","Saskatchewan","1","1975",""
"1500","Ring-necked Duck","Saskatchewan","2","1975",""
"1500","Ring-necked Duck","Yukon Territory","1","1975",""
"1500","Ring-necked Duck","Alberta","1","1976",""
"1500","Ring-necked Duck","British Columbia","1","1976",""
"1500","Ring-necked Duck","British Columbia","2","1976",""
"1500","Ring-necked Duck","Manitoba","1","1976","7.4"
"1500","Ring-necked Duck","Manitoba","2","1976",""
"1500","Ring-necked Duck","New Brunswick","1","1976","6"
"1500","Ring-necked Duck","New Brunswick","2","1976",""
"1500","Ring-necked Duck","Newfoundland and Labrador","1","1976","7.75"
"1500","Ring-necked Duck","Nova Scotia","1","1976","3.5"
"1500","Ring-necked Duck","Nova Scotia","2","1976","10"
"1500","Ring-necked Duck","Ontario","1","1976","2.73"
"1500","Ring-necked Duck","Ontario","2","1976","3.84"
"1500","Ring-necked Duck","Ontario","3","1976","13.82"
"1500","Ring-necked Duck","Prince Edward Island","1","1976",""
"1500","Ring-necked Duck","Quebec","1","1976","7"
"1500","Ring-necked Duck","Quebec","2","1976","6"
"1500","Ring-necked Duck","Saskatchewan","2","1976",""
"1500","Ring-necked Duck","Alberta","1","1977",""
"1500","Ring-necked Duck","Alberta","2","1977",""
"1500","Ring-necked Duck","British Columbia","1","1977",""
"1500","Ring-necked Duck","British Columbia","2","1977",""
"1500","Ring-necked Duck","Manitoba","1","1977",""
"1500","Ring-necked Duck","Manitoba","2","1977",""
"1500","Ring-necked Duck","New Brunswick","1","1977","7.83"
"1500","Ring-necked Duck","New Brunswick","2","1977",""
"1500","Ring-necked Duck","Newfoundland and Labrador","1","1977","8"
