"Species code","Species name","Province","Zone","Year","Estimate","± 1 standard error"
"1430","Northern Pintail","Saskatchewan","3","2013","8578","3313"
"1430","Northern Pintail","Alberta","1","2014","6317","1361"
"1430","Northern Pintail","Alberta","2","2014","14679","4524"
"1430","Northern Pintail","British Columbia","1","2014","488","161"
"1430","Northern Pintail","British Columbia","2","2014","3115","582"
"1430","Northern Pintail","Manitoba","1","2014","3903","1068"
"1430","Northern Pintail","New Brunswick","1","2014","109","76"
"1430","Northern Pintail","Newfoundland and Labrador","2","2014","88","84"
"1430","Northern Pintail","Nova Scotia","1","2014","206","117"
"1430","Northern Pintail","Nova Scotia","2","2014","326","432"
"1430","Northern Pintail","Ontario","1","2014","1033","382"
"1430","Northern Pintail","Ontario","2","2014","2129","698"
"1430","Northern Pintail","Ontario","3","2014","188","107"
"1430","Northern Pintail","Quebec","1","2014","1742","374"
"1430","Northern Pintail","Quebec","2","2014","987","360"
"1430","Northern Pintail","Saskatchewan","1","2014","11323","2458"
"1430","Northern Pintail","Saskatchewan","2","2014","4254","2016"
"1430","Northern Pintail","Saskatchewan","3","2014","15140","3585"
"1430","Northern Pintail","Yukon Territory","1","2014","440","268"
"1430","Northern Pintail","Alberta","1","2015","5592","1360"
"1430","Northern Pintail","Alberta","2","2015","5086","1561"
"1430","Northern Pintail","British Columbia","1","2015","746","230"
"1430","Northern Pintail","British Columbia","2","2015","1782","367"
"1430","Northern Pintail","Manitoba","1","2015","5480","1122"
"1430","Northern Pintail","Manitoba","2","2015","2448","1322"
"1430","Northern Pintail","New Brunswick","1","2015","303","144"
"1430","Northern Pintail","Nova Scotia","1","2015","121","122"
"1430","Northern Pintail","Nova Scotia","2","2015","234","159"
"1430","Northern Pintail","Ontario","1","2015","1083","465"
"1430","Northern Pintail","Ontario","2","2015","1431","570"
"1430","Northern Pintail","Ontario","3","2015","657","347"
"1430","Northern Pintail","Prince Edward Island","1","2015","333","214"
"1430","Northern Pintail","Quebec","1","2015","1929","445"
"1430","Northern Pintail","Quebec","2","2015","506","269"
"1430","Northern Pintail","Saskatchewan","1","2015","5480","2275"
"1430","Northern Pintail","Saskatchewan","2","2015","3141","1933"
"1430","Northern Pintail","Saskatchewan","3","2015","3169","1794"
"1430","Northern Pintail","Alberta","1","2016","2854","1175"
"1430","Northern Pintail","Alberta","2","2016","5066","1505"
"1430","Northern Pintail","British Columbia","1","2016","724","254"
"1430","Northern Pintail","British Columbia","2","2016","1768","436"
"1430","Northern Pintail","Manitoba","1","2016","5049","1355"
"1430","Northern Pintail","Manitoba","2","2016","2420","1668"
"1430","Northern Pintail","New Brunswick","1","2016","162","84"
"1430","Northern Pintail","Newfoundland and Labrador","1","2016","430","411"
"1430","Northern Pintail","Nova Scotia","1","2016","287","133"
"1430","Northern Pintail","Ontario","1","2016","584","248"
"1430","Northern Pintail","Ontario","2","2016","1601","495"
"1430","Northern Pintail","Ontario","3","2016","676","490"
"1430","Northern Pintail","Quebec","1","2016","1939","401"
"1430","Northern Pintail","Quebec","2","2016","841","332"
"1430","Northern Pintail","Saskatchewan","1","2016","4144","1842"
"1430","Northern Pintail","Saskatchewan","2","2016","2980","1428"
"1430","Northern Pintail","Saskatchewan","3","2016","4745","2400"
"1430","Northern Pintail","Alberta","1","2017","2665","1093"
"1430","Northern Pintail","Alberta","2","2017","10470","2659"
"1430","Northern Pintail","British Columbia","1","2017","441","153"
"1430","Northern Pintail","British Columbia","2","2017","1651","534"
"1430","Northern Pintail","Manitoba","1","2017","3147","883"
"1430","Northern Pintail","Manitoba","2","2017","281","210"
"1430","Northern Pintail","New Brunswick","1","2017","209","96"
"1430","Northern Pintail","Newfoundland and Labrador","1","2017","437","222"
"1430","Northern Pintail","Ontario","1","2017","1890","764"
"1430","Northern Pintail","Ontario","2","2017","2031","669"
"1430","Northern Pintail","Ontario","3","2017","303","211"
"1430","Northern Pintail","Quebec","1","2017","1048","333"
"1430","Northern Pintail","Quebec","2","2017","389","240"
"1430","Northern Pintail","Saskatchewan","1","2017","8287","2640"
"1430","Northern Pintail","Saskatchewan","2","2017","1818","2745"
"1430","Northern Pintail","Saskatchewan","3","2017","18285","10910"
"1430","Northern Pintail","Alberta","1","2018","2435","685"
"1430","Northern Pintail","Alberta","2","2018","6994","2427"
"1430","Northern Pintail","British Columbia","1","2018","128","75"
"1430","Northern Pintail","British Columbia","2","2018","1858","441"
"1430","Northern Pintail","Manitoba","1","2018","1591","508"
"1430","Northern Pintail","Manitoba","2","2018","1057","499"
"1430","Northern Pintail","New Brunswick","1","2018","302","119"
"1430","Northern Pintail","Newfoundland and Labrador","2","2018","349","116"
"1430","Northern Pintail","Nova Scotia","1","2018","442","314"
"1430","Northern Pintail","Ontario","1","2018","876","387"
"1430","Northern Pintail","Ontario","2","2018","1455","453"
"1430","Northern Pintail","Ontario","3","2018","662","373"
"1430","Northern Pintail","Quebec","1","2018","1620","345"
"1430","Northern Pintail","Quebec","2","2018","862","276"
"1430","Northern Pintail","Saskatchewan","1","2018","7477","2903"
"1430","Northern Pintail","Saskatchewan","2","2018","4526","2303"
"1430","Northern Pintail","Saskatchewan","3","2018","3711","1352"
"1430","Northern Pintail","Yukon Territory","1","2018","168","102"
"1440","Wood Duck","British Columbia","1","1969","424","235"
"1440","Wood Duck","British Columbia","2","1969","598","117"
"1440","Wood Duck","Manitoba","1","1969","333","59"
"1440","Wood Duck","New Brunswick","1","1969","1020","202"
"1440","Wood Duck","New Brunswick","2","1969","329","149"
"1440","Wood Duck","Nova Scotia","2","1969","156","42"
"1440","Wood Duck","Ontario","1","1969","10378","2378"
"1440","Wood Duck","Ontario","2","1969","38318","5364"
"1440","Wood Duck","Ontario","3","1969","1540","244"
"1440","Wood Duck","Quebec","1","1969","9533","1296"
"1440","Wood Duck","Quebec","2","1969","93","43"
"1440","Wood Duck","Alberta","2","1970","178","20"
"1440","Wood Duck","British Columbia","1","1970","734","403"
"1440","Wood Duck","British Columbia","2","1970","812","156"
"1440","Wood Duck","Manitoba","1","1970","962","172"
"1440","Wood Duck","New Brunswick","1","1970","1587","302"
"1440","Wood Duck","New Brunswick","2","1970","65","31"
"1440","Wood Duck","Nova Scotia","2","1970","80","22"
"1440","Wood Duck","Ontario","1","1970","12149","2837"
"1440","Wood Duck","Ontario","2","1970","48708","6902"
"1440","Wood Duck","Ontario","3","1970","1875","310"
"1440","Wood Duck","Quebec","1","1970","12529","1697"
"1440","Wood Duck","Quebec","2","1970","980","439"
"1440","Wood Duck","British Columbia","1","1971","866","479"
"1440","Wood Duck","British Columbia","2","1971","613","119"
"1440","Wood Duck","Manitoba","1","1971","569","102"
"1440","Wood Duck","New Brunswick","1","1971","1049","211"
"1440","Wood Duck","New Brunswick","2","1971","19","9"
"1440","Wood Duck","Nova Scotia","1","1971","84","19"
"1440","Wood Duck","Nova Scotia","2","1971","106","28"
"1440","Wood Duck","Ontario","1","1971","9597","2246"
"1440","Wood Duck","Ontario","2","1971","39992","5584"
"1440","Wood Duck","Ontario","3","1971","2223","338"
"1440","Wood Duck","Quebec","1","1971","8197","1098"
"1440","Wood Duck","Quebec","2","1971","56","26"
"1440","Wood Duck","Saskatchewan","2","1971","125","9"
"1440","Wood Duck","Alberta","2","1972","192","10"
"1440","Wood Duck","British Columbia","1","1972","733","398"
"1440","Wood Duck","British Columbia","2","1972","1256","201"
"1440","Wood Duck","Manitoba","1","1972","351","64"
"1440","Wood Duck","New Brunswick","1","1972","1185","192"
"1440","Wood Duck","Nova Scotia","1","1972","174","37"
"1440","Wood Duck","Nova Scotia","2","1972","114","28"
"1440","Wood Duck","Ontario","1","1972","11628","2233"
"1440","Wood Duck","Ontario","2","1972","45019","3399"
"1440","Wood Duck","Ontario","3","1972","3827","541"
"1440","Wood Duck","Prince Edward Island","1","1972","21","3"
"1440","Wood Duck","Quebec","1","1972","12402","1119"
"1440","Wood Duck","Quebec","2","1972","356","152"
"1440","Wood Duck","British Columbia","2","1973","854","130"
"1440","Wood Duck","Manitoba","1","1973","312","58"
"1440","Wood Duck","New Brunswick","1","1973","692","127"
"1440","Wood Duck","New Brunswick","2","1973","40","17"
"1440","Wood Duck","Newfoundland and Labrador","1","1973","1331","1211"
"1440","Wood Duck","Nova Scotia","1","1973","86","20"
"1440","Wood Duck","Nova Scotia","2","1973","29","8"
"1440","Wood Duck","Ontario","1","1973","9082","1697"
"1440","Wood Duck","Ontario","2","1973","52679","4065"
"1440","Wood Duck","Ontario","3","1973","4351","633"
"1440","Wood Duck","Prince Edward Island","1","1973","28","4"
"1440","Wood Duck","Quebec","1","1973","4887","489"
"1440","Wood Duck","Quebec","2","1973","113","48"
"1440","Wood Duck","British Columbia","1","1974","211","115"
"1440","Wood Duck","British Columbia","2","1974","1378","279"
"1440","Wood Duck","New Brunswick","1","1974","981","176"
"1440","Wood Duck","New Brunswick","2","1974","71","28"
"1440","Wood Duck","Nova Scotia","2","1974","300","75"
"1440","Wood Duck","Ontario","1","1974","9842","1775"
"1440","Wood Duck","Ontario","2","1974","49197","3432"
"1440","Wood Duck","Ontario","3","1974","3716","502"
"1440","Wood Duck","Quebec","1","1974","18341","1817"
"1440","Wood Duck","Quebec","2","1974","267","114"
"1440","Wood Duck","British Columbia","1","1975","164","23"
"1440","Wood Duck","British Columbia","2","1975","1522","113"
"1440","Wood Duck","Manitoba","1","1975","384","33"
"1440","Wood Duck","New Brunswick","1","1975","1965","210"
"1440","Wood Duck","New Brunswick","2","1975","29","4"
"1440","Wood Duck","Nova Scotia","1","1975","76","10"
"1440","Wood Duck","Nova Scotia","2","1975","220","27"
"1440","Wood Duck","Ontario","1","1975","13822","804"
"1440","Wood Duck","Ontario","2","1975","66275","3763"
"1440","Wood Duck","Ontario","3","1975","5489","327"
"1440","Wood Duck","Quebec","1","1975","16118","845"
"1440","Wood Duck","Quebec","2","1975","37","5"
"1440","Wood Duck","British Columbia","1","1976","175","30"
"1440","Wood Duck","British Columbia","2","1976","582","69"
"1440","Wood Duck","Manitoba","1","1976","1005","49"
"1440","Wood Duck","Manitoba","2","1976","381","31"
"1440","Wood Duck","New Brunswick","1","1976","1436","82"
"1440","Wood Duck","New Brunswick","2","1976","73","9"
"1440","Wood Duck","Newfoundland and Labrador","1","1976","93","13"
"1440","Wood Duck","Nova Scotia","1","1976","51","8"
"1440","Wood Duck","Nova Scotia","2","1976","165","14"
"1440","Wood Duck","Ontario","1","1976","16692","878"
"1440","Wood Duck","Ontario","2","1976","69616","3969"
"1440","Wood Duck","Ontario","3","1976","5937","360"
"1440","Wood Duck","Quebec","1","1976","16670","758"
"1440","Wood Duck","Quebec","2","1976","426","42"
"1440","Wood Duck","British Columbia","1","1977","1542","0"
"1440","Wood Duck","British Columbia","2","1977","469","0"
"1440","Wood Duck","Manitoba","1","1977","780","0"
"1440","Wood Duck","New Brunswick","1","1977","1754","0"
"1440","Wood Duck","New Brunswick","2","1977","40","0"
"1440","Wood Duck","Nova Scotia","1","1977","300","0"
"1440","Wood Duck","Nova Scotia","2","1977","289","0"
"1440","Wood Duck","Ontario","1","1977","12964","0"
"1440","Wood Duck","Ontario","2","1977","79557","0"
"1440","Wood Duck","Ontario","3","1977","8636","0"
"1440","Wood Duck","Prince Edward Island","1","1977","45","0"
"1440","Wood Duck","Quebec","1","1977","20516","0"
"1440","Wood Duck","Quebec","2","1977","1327","0"
"1440","Wood Duck","British Columbia","1","1978","139","27"
"1440","Wood Duck","British Columbia","2","1978","267","19"
"1440","Wood Duck","Manitoba","1","1978","146","12"
"1440","Wood Duck","New Brunswick","1","1978","2061","97"
"1440","Wood Duck","New Brunswick","2","1978","303","36"
"1440","Wood Duck","Nova Scotia","1","1978","441","37"
"1440","Wood Duck","Nova Scotia","2","1978","283","21"
"1440","Wood Duck","Ontario","1","1978","18330","975"
"1440","Wood Duck","Ontario","2","1978","95987","4792"
"1440","Wood Duck","Ontario","3","1978","6987","364"
"1440","Wood Duck","Prince Edward Island","1","1978","43","5"
"1440","Wood Duck","Quebec","1","1978","17625","762"
"1440","Wood Duck","Quebec","2","1978","403","36"
"1440","Wood Duck","British Columbia","2","1979","706","70"
"1440","Wood Duck","Manitoba","1","1979","952","38"
"1440","Wood Duck","New Brunswick","1","1979","1249","77"
"1440","Wood Duck","New Brunswick","2","1979","143","16"
"1440","Wood Duck","Newfoundland and Labrador","1","1979","2174","405"
"1440","Wood Duck","Nova Scotia","1","1979","666","81"
"1440","Wood Duck","Nova Scotia","2","1979","211","19"
"1440","Wood Duck","Ontario","1","1979","14574","923"
"1440","Wood Duck","Ontario","2","1979","64583","3381"
"1440","Wood Duck","Ontario","3","1979","9968","537"
"1440","Wood Duck","Quebec","1","1979","17718","864"
"1440","Wood Duck","Quebec","2","1979","812","75"
"1440","Wood Duck","Saskatchewan","3","1979","107","13"
"1440","Wood Duck","British Columbia","1","1980","398","29"
"1440","Wood Duck","British Columbia","2","1980","920","77"
"1440","Wood Duck","Manitoba","1","1980","1534","115"
"1440","Wood Duck","Manitoba","2","1980","520","56"
"1440","Wood Duck","New Brunswick","1","1980","2504","142"
"1440","Wood Duck","New Brunswick","2","1980","431","29"
"1440","Wood Duck","Newfoundland and Labrador","2","1980","280","77"
"1440","Wood Duck","Nova Scotia","1","1980","262","28"
"1440","Wood Duck","Nova Scotia","2","1980","396","49"
"1440","Wood Duck","Ontario","1","1980","13762","708"
"1440","Wood Duck","Ontario","2","1980","73413","3694"
"1440","Wood Duck","Ontario","3","1980","6942","435"
"1440","Wood Duck","Quebec","1","1980","16643","681"
"1440","Wood Duck","Quebec","2","1980","1173","92"
"1440","Wood Duck","Alberta","1","1981","274","29"
"1440","Wood Duck","British Columbia","1","1981","267","34"
"1440","Wood Duck","British Columbia","2","1981","1395","131"
"1440","Wood Duck","Manitoba","1","1981","964","61"
"1440","Wood Duck","Manitoba","2","1981","800","119"
"1440","Wood Duck","New Brunswick","1","1981","2269","151"
"1440","Wood Duck","New Brunswick","2","1981","160","25"
"1440","Wood Duck","Nova Scotia","1","1981","389","37"
"1440","Wood Duck","Nova Scotia","2","1981","135","15"
"1440","Wood Duck","Ontario","1","1981","14051","843"
"1440","Wood Duck","Ontario","2","1981","69290","4322"
"1440","Wood Duck","Ontario","3","1981","8571","585"
"1440","Wood Duck","Prince Edward Island","1","1981","83","10"
